allposTime	motoX	motoY	temp	pH	SpCond	dep25	LDO	chlorophyll	rhodamine	SpCond_Stdev	SpCond_CoeffVar	WaterVel1_X_E	WaterVel2_Y_N	WaterVel3_Z_U	VelStDev1_X_E	VelStDev2_Y_N	VelStDev3_Z_U	SignalAmp1	SignalAmp2	SignalAmp3	PercentGoodPings	Heading	Pitch	Roll	HeadingStDev	PitchStDev	RollStDev	MeanTemp	MeanPress	StDevPress	Power	StartLoc	EndLoc	Vel_Magn	Vel_Sal_E	Vel_Sal_N	Vel_Sal_U	VelMagn_Sal	SontekVel_Magn	Vel_Magn_Stdev	Vel_Magn_CoeffVar
%F %H:%M:%OS	m	m	degC	units	uS/cm	m	mg/L	ug/L	ppb	uS/cm	units	cm/s	cm/s	cm/s	cm/s	cm/s	cm/s	counts	counts	counts	%	deg	deg	deg	deg	deg	deg	degC	count	count	V	m	m	cm/s	cm/s	cm/s	cm/s	cm/s	cm/s	cm/s	units
2007-08-08 16:53:55.80	-2	0	27.3085245901639	7.94803278688525	304.147540983607	-2.99	9.17180327868852	0.493606557377049	2.00557377049180	1.52573551196104	0.0050164321796811	-2.18375	-1.415625	0.61125	0	0	0	124.875	121.375	120.1875	0	46.03125	-7.525	-0.525	0	0	0	27.14	0	0	11.6	0	0.3095	4.4715797953513	-3.82909710234192	-2.48222808723653	0.835557621077283	7.45750066377839	2.67327229545084	2.88320523192386	0.644784475258894
2007-08-08 16:55:00.55	-2	-0.2	27.3214754098361	7.99229508196721	301.114754098361	-2.74770491803279	9.17459016393443	0.548524590163934	1.99573770491803	3.43559000588321	0.0114095704681444	3.17	-5.60615384615385	-0.642307692307692	0	0	0	128	123	124.153846153846	0	46.3	-8.73846153846154	0.430769230769231	0	0	0	27.1323076923077	0	0	11.6	0	0.0946153846153846	11.2283637465325	5.47361509508197	-9.6801035702396	-0.869641654476671	19.1567573738449	6.47228090539519	4.90309781738549	0.436670732091276
2007-08-08 16:56:12.19	-1	0	27.3183870967742	7.95096774193548	288.709677419355	-3	9.12467741935484	0.464193548387097	2.02838709677419	3.38941020438366	0.0117398565738429	-3.22235294117647	-11.3917647058824	0.41	0	0	0	130.470588235294	125.176470588235	124.294117647059	0	45.5823529411765	-7.5764705882353	-1.05882352941176	0	0	0	27.1158823529412	0	0	11.6	0	0	12.5365806835588	-5.21133173217674	-18.4232658498238	0.533256958525345	20.0041385807960	11.8458415315965	4.21870508123165	0.336511620490291
2007-08-08 16:57:17.38	-1	-0.2	27.3308196721311	8.01508196721312	292.672131147541	-2.75672131147541	9.10983606557377	0.474918032786885	2.00918032786885	4.1662185551385	0.0142351051287430	-1.025	-11.7188888888889	1.12222222222222	0	0	0	132.111111111111	126	127.722222222222	0	45.25	-9.33333333333333	0.177777777777778	0	0	0	27.1227777777778	0	0	11.6	0	0.0251666666666667	12.7819250607993	-1.69350951288056	-19.361999818267	1.47870055269321	20.7705689814443	11.8170370442921	4.84176408858681	0.378797721435243
2007-08-08 16:58:21.80	-1	-0.4	27.3393442622951	8.20754098360656	295.737704918033	-2.51016393442623	9.1288524590164	0.509016393442623	1.89213114754098	3.62813836259618	0.0122680953502421	-2.576875	-9.60125	-0.013125	0	0	0	131.125	124.5	124.875	0	44.09375	-8.4	-1.075	0	0	0	27.118125	0	0	11.6	0	0.35225	10.5450891283542	-4.32722126639344	-16.1229136779859	-0.0174671065573770	17.6057246865463	9.94104916966766	3.86773081104897	0.366780286441507
2007-08-08 16:59:26.22	-1	-0.6	27.3391935483871	8.33467741935484	296.951612903226	-2.23951612903226	9.13467741935484	0.551129032258065	1.58725806451613	3.76536162613480	0.0126800511009917	-1.13352941176471	-7.69058823529412	-0.178235294117647	0	0	0	126.235294117647	121.470588235294	120.176470588235	0	43.5294117647059	-8.07058823529412	-0.8	0	0	0	27.1276470588235	0	0	11.6	0	0.163588235294118	8.89215448835013	-1.91562124521551	-12.9967992526972	-0.238130106587151	14.9888827724628	7.77571888330906	3.00353131164330	0.337773181468936
2007-08-08 17:00:29.77	-1	-0.68	27.3372131147541	8.38803278688525	295.377049180328	-2.12950819672131	9.12459016393443	0.547377049180328	0.648852459016393	3.60630898300108	0.0122091712711214	0.132	0.214666666666667	-2.07266666666667	0	0	0	89.3333333333333	80.7333333333333	85.8	0	43.6866666666667	-7.86666666666667	-1.01333333333333	0	0	0	27.1126666666667	0	0	11.6	0	0.1336	3.65043391209273	0.221241175081967	0.359796254426229	-2.75514891016393	5.39923332848212	2.08793028832116	7.5747441437302	2.07502568903863
2007-08-08 17:01:43.59	0	0	27.3122580645161	8.1441935483871	283.129032258065	-3.00532258064516	9.08032258064516	0.47258064516129	2.02516129032258	1.43131111472631	0.00505533149783704	-4.65611111111111	-28.4577777777778	-0.896111111111111	0	0	0	131.833333333333	127	128.388888888889	0	46	-8.24444444444444	-1.17777777777778	0	0	0	27.1022222222222	0	0	11.6	0	0.0273888888888889	29.1897385458133	-7.30081483645673	-44.6219948911418	-1.14401657470558	45.7219552778371	28.8500866870769	3.2240871511276	0.110452758803146
2007-08-08 17:02:48.45	0	-0.2	27.3131147540984	8.08327868852459	283.016393442623	-2.76688524590164	9.06180327868853	0.466229508196721	2.02016393442623	1.86629582577083	0.0065943029061643	-1.83928571428571	-28.09	-0.663571428571429	0	0	0	133.214285714286	125.785714285714	126.857142857143	0	43.2071428571429	-12.4285714285714	-2.02857142857143	0	0	0	27.0914285714286	0	0	11.6	0	0.440428571428571	29.6976864451642	-2.882185008364	-44.0174010248244	-0.846824557510873	46.1651383460068	28.1579722100082	6.18638627748903	0.208312061241268
