allposTime	motoX	motoY	temp	pH	SpCond	dep25	LDO	chlorophyll	rhodamine	SpCond_Stdev	SpCond_CoeffVar	WaterVel1_X_E	WaterVel2_Y_N	WaterVel3_Z_U	VelStDev1_X_E	VelStDev2_Y_N	VelStDev3_Z_U	SignalAmp1	SignalAmp2	SignalAmp3	PercentGoodPings	Heading	Pitch	Roll	HeadingStDev	PitchStDev	RollStDev	MeanTemp	MeanPress	StDevPress	Power	StartLoc	EndLoc	Vel_Magn	Vel_Sal_E	Vel_Sal_N	Vel_Sal_U	VelMagn_Sal	SontekVel_Magn	Vel_Magn_Stdev	Vel_Magn_CoeffVar
2007-08-10 13:52:16.51	2	-0.41	27.6409016393443	8.52803278688524	1563.77049180328	-2.62959016393443	10.0263934426230	18.1353278688525	2.91729508196721	3.21100093878184	0.00205337097458531	-15.0617857142857	11.4732142857143	-0.839642857142857	0	0	0	192.321428571429	191.5	191.285714285714	0	337.939285714286	5.61428571428571	5.95714285714286	0	0	0	27.4010714285714	0	0	11.6	0	0.225178571428571	20.5871004436546	-193.798846869522	147.624972273336	-5.69256462964202	263.112791415097	18.9524941650573	20.8450823484249	1.01253124039864
2007-08-10 13:54:31.31	3	0	27.6829032258065	8.48370967741936	1563.72580645161	-3.00032258064516	10.0851612903226	16.6788709677419	2.03112903225806	2.34114554304686	0.00149715860247863	-38.795625	38.50625	-3.174375	0	0	0	164.625	159.375	160.8125	0	338.7	-3.125	2.525	0	0	0	27.456875	0	0	11.6	0	0.0326875	54.8649691672155	-499.165049689631	495.44179774424	-21.5208441248848	704.759908532807	54.7531594051316	2.29959318848490	0.0419136877936863
2007-08-10 13:55:35.75	3	-0.2	27.6983606557377	8.49983606557377	1563.32786885246	-2.80016393442623	10.0960655737705	18.817868852459	2.97770491803279	3.00400461315341	0.00192154484865575	-40.8021428571429	37.1542857142857	-6.56857142857143	0	0	0	165	160.285714285714	162.857142857143	0	338.55	3.4	4.51428571428571	0	0	0	27.4635714285714	0	0	11.6	0	0.4575	55.9095035250109	-524.838716547742	477.916262800401	-44.5207470924055	714.87715355966	55.5733923679823	3.18520520067271	0.056970729479789
2007-08-10 13:56:40.18	3	-0.4	27.7114516129032	8.52451612903226	1564.64516129032	-2.65838709677419	10.1090322580645	18.4587096774194	2.93096774193548	2.04936434922003	0.00130979496177266	-41.1276923076923	35.9623076923077	-6.66923076923077	0	0	0	166.307692307692	161.230769230769	163.307692307692	0	337.6	10.7692307692308	6.67692307692308	0	0	0	27.48	0	0	11.6	0	0.313769230769231	55.3874802772644	-529.504262816874	463.001791623680	-45.2407521247784	708.768996811476	55.038652673968	6.42434997336607	0.115989208052188
2007-08-10 13:57:44.21	3	-0.56	27.7295161290323	8.5391935483871	1563.82258064516	-2.57048387096774	10.1280645161290	18.1833870967742	2.91467741935484	2.90010849739599	0.00185449969407625	-42.884375	33.74625	-4.894375	0	0	0	167.375	162.375	164.0625	0	334.675	12.425	6.225	0	0	0	27.4825	0	0	11.6	0	0.2218125	55.9012883300896	-551.809687524193	434.225931183871	-33.1837109322581	716.509265474193	54.7889944682666	15.5859826095523	0.278812583307905
2007-08-10 13:58:58.10	4	0	27.7622580645161	8.49435483870968	1560.75806451613	-3.01	10.1545161290323	16.5859677419355	2.07161290322581	3.00101340190150	0.0019227921803703	-45.2941176470588	46.1741176470588	-4.43117647058824	0	0	0	164.411764705882	160.294117647059	160.588235294118	0	338.729411764706	-2.16470588235294	2.75294117647059	0	0	0	27.5258823529412	0	0	11.6	0	0	65.0634541698695	-581.592116888046	592.891620873299	-29.9848865747899	832.393969069387	64.8324113297009	3.20575590978439	0.0492712222350616
2007-08-10 14:00:02.53	4	-0.2	27.7683606557377	8.49737704918033	1562.93442622951	-2.81409836065574	10.1731147540984	19.0096721311475	3.0672131147541	2.55518331018224	0.00163486277306367	-50.33	44.9	-7.68375	0	0	0	165.625	162.0625	162.25	0	337.55625	5.7	5.15	0	0	0	27.530625	0	0	11.6	0	0.15625	68.1113322642735	-647.221008878689	577.393667765808	-52.0662618168618	871.549348203994	67.8834214964339	3.21710299256821	0.047233006397317
2007-08-10 14:01:06.96	4	-0.4	27.7832258064516	8.52048387096774	1561.77419354839	-2.69354838709677	10.1961290322581	18.5637096774194	2.98193548387097	2.92204372022537	0.00187097707997493	-51.3525	42.409375	-7.5425	0	0	0	167.125	163	164.25	0	337.38125	14.425	8.25	0	0	0	27.5425	0	0	11.6	0	0.2740625	67.4432082532497	-659.84422253917	544.931231687788	-51.0715257419355	861.06100108432	67.026290740206	4.68358458263641	0.0694448663392394
2007-08-10 14:02:11.60	4	-0.6	27.7977049180328	8.5316393442623	1563.26229508197	-2.60836065573770	10.1940983606557	18.3432786885246	2.94934426229508	3.29090483679014	0.00210515205742718	-50.4711764705882	43.1476470588235	-7.39117647058823	0	0	0	168.882352941176	164.352941176471	165.058823529412	0	332.658823529412	20	8.44705882352941	0	0	0	27.5552941176471	0	0	11.6	0	0.286294117647059	67.0608701554708	-649.182474354374	554.98401739336	-50.0941523857281	857.788979491176	66.8108418646064	7.40554478857122	0.110430192322327
2007-08-10 14:03:14.43	4	-0.62	27.8122950819672	8.52967213114754	1563.19672131148	-2.60573770491803	10.2124590163934	18.3703278688525	2.95081967213115	3.01562415944664	0.00192913925568921	-49.875	39.875	-8.10083333333333	0	0	0	167.416666666667	162.416666666667	163.666666666667	0	333.366666666667	16.4333333333333	7.9	0	0	0	27.5666666666667	0	0	11.6	0	0.240166666666667	64.9595450755658	-641.485335245902	512.866721662763	-54.9016126978923	828.710862029684	64.3673422683774	12.1938477144171	0.187714487535778
2007-08-10 14:04:28.51	5	0	27.8426229508197	8.5011475409836	1561.96721311475	-3.01852459016393	10.2459016393443	16.45	2.04229508196721	2.64554476503898	0.00169372618248717	-48.3988235294118	51.2758823529412	-6.90941176470588	0	0	0	163.941176470588	159.352941176471	159.941176470588	0	339.241176470588	-1.2	3.2	0	0	0	27.62	0	0	11.6	0	0	70.9632016602706	-621.973938584378	658.947060605042	-46.7905105805207	908.328076826599	70.8477395619512	3.20890043574205	0.0452192172938357
2007-08-10 14:05:33.15	5	-0.2	27.8477419354839	8.50064516129032	1563.01612903226	-2.82951612903226	10.2651612903226	18.9462903225806	3.04838709677419	2.88291709895917	0.00184445767731401	-51.0155555555556	48.8205555555556	-8.65666666666667	0	0	0	166.833333333333	163.222222222222	163.166666666667	0	338.211111111111	7.2	5.4	0	0	0	27.6083333333333	0	0	11.6	0	0	71.5591371438088	-656.073717553712	627.845429253251	-58.6619327827957	913.9599849201	71.1405048560441	3.87497508306308	0.0541506680729777
2007-08-10 14:06:37.58	5	-0.4	27.8593442622951	8.51688524590164	1565.16393442623	-2.70819672131148	10.2616393442623	18.8480327868852	3.03901639344262	3.06692206111628	0.00195948935038589	-50.065	39.4475	-6.105625	0	0	0	171.5625	166.9375	166.5625	0	336.5875	15.6	8.325	0	0	0	27.629375	0	0	11.6	0	0.2834375	64.5049239113221	-644.798039086651	508.05294411007	-41.431141176815	826.652408526391	64.0303688720487	11.0532087622033	0.171354496555932
2007-08-10 14:07:42.01	5	-0.6	27.8714516129032	8.5308064516129	1565.91935483871	-2.62370967741935	10.2858064516129	18.5385483870968	3.00483870967742	3.02068490277643	0.00192901690207895	-47.8038461538462	39.5384615384615	-5.29538461538462	0	0	0	171.923076923077	166.615384615385	166	0	332.638461538462	21.5692307692308	8.86153846153846	0	0	0	27.64	0	0	11.6	0	0.351153846153846	62.6833919736015	-615.994757253456	509.487980092166	-35.9502558536689	804.161969927907	62.2618562697407	8.34422714061314	0.13311703272419
2007-08-10 14:08:44.85	5	-0.64	27.8882258064516	8.53790322580645	1565.66129032258	-2.61758064516129	10.3017741935484	18.5508064516129	3.00338709677419	2.94174894108315	0.00187891784721652	-45.869375	42.08875	-4.941875	0	0	0	171.5	166.5625	166.9375	0	332.83125	19.075	8.5	0	0	0	27.6475	0	0	11.6	0	0.2966875	63.0818981652959	-590.962950315899	542.254867765438	-33.5448061949309	807.115724147581	62.4490557812426	8.7550221085266	0.138788184299488
2007-08-10 14:09:59.14	6	0	27.9191935483871	8.51	1564.37096774194	-3.01629032258065	10.3254838709677	16.795	2.03612903225806	3.45098641620682	0.00220598981147553	-47.3225	49.970625	-5.080625	0	0	0	166.75	162.6875	163.0625	0	339.65625	-0.475	3.125	0	0	0	27.698125	0	0	11.6	0	0	69.1729364541834	-609.145705095852	643.232956832488	-34.4584526456221	887.860573141839	69.0093842859886	7.57909315986234	0.109567318497204
2007-08-10 14:11:03.57	6	-0.2	27.9314754098361	8.50934426229508	1565.7868852459	-2.83065573770492	10.3508196721311	19.3698360655738	3.12704918032787	2.57626832258314	0.00164535055623393	-49.0347058823529	48.5011764705882	-7.22705882352941	0	0	0	168.235294117647	163.941176470588	164.941176470588	0	338.482352941176	8.30588235294118	5.6	0	0	0	27.6876470588235	0	0	11.6	0	0	69.6245113800433	-631.798161597906	624.923787714231	-49.0602378804794	892.893178049607	69.3469312892701	3.94694784401243	0.0566890562788747
2007-08-10 14:12:08.00	6	-0.4	27.9458064516129	8.5183870967742	1566.66129032258	-2.72161290322581	10.3648387096774	19.2769354838710	3.09096774193548	3.32375231557868	0.00212155131176715	-55.5533333333333	45.946	-3.97733333333333	0	0	0	168.2	163.2	162.866666666667	0	336.54	17.3066666666667	9.36	0	0	0	27.7046666666667	0	0	11.6	0	0	72.902582680335	-716.217392145008	592.355531612166	-27.0147136992934	934.767417154113	72.2012945928872	6.4378305909781	0.08830730482083
2007-08-10 14:13:12.64	6	-0.6	27.9590163934426	8.53081967213115	1566.65573770492	-2.64573770491803	10.3703278688525	18.8434426229508	3.02	3.41996708513225	0.00218297294218726	-50.1030769230769	42.7169230769231	-5.58846153846154	0	0	0	168.230769230769	164.076923076923	163.692307692308	0	333.323076923077	22.8	8.46153846153846	0	0	0	27.73	0	0	11.6	0	0.148153846153846	66.7213041265886	-645.947895127797	550.722794734498	-37.9576327854441	856.671525266752	66.0778687359572	8.36928602796457	0.125436487453629
2007-08-10 14:14:16.67	6	-0.78	27.9762295081967	8.53967213114754	1567.2131147541	-2.59409836065574	10.3972131147541	18.7054098360656	2.9955737704918	2.89318022308993	0.00184606687874985	-55.2335714285714	45.8121428571429	-5.42142857142857	0	0	0	169.071428571429	164.571428571429	165.071428571429	0	329.642857142857	22.8857142857143	8.08571428571429	0	0	0	27.7385714285714	0	0	11.6	0	0.0589285714285714	72.6197353250254	-712.363798497825	590.852832054199	-36.8361059217129	933.735602673476	71.964517185023	20.0501351971764	0.276097607729327
2007-08-10 14:15:31.16	7	0	28.0093548387097	8.51790322580645	1564.54838709677	-3.01935483870968	10.4258064516129	16.8541935483871	2.065	3.06582120336107	0.00195955665458842	-51.15625	57.816875	-7.149375	0	0	0	165.3125	159.8125	161.4375	0	340.2375	-0.125	3.4	0	0	0	27.778125	0	0	11.6	0	0	77.7218008921332	-658.574661739631	744.322128693318	-48.4948392428571	997.09318901022	77.5297782256518	3.79468099087467	0.0488238942911417
2007-08-10 14:16:35.79	7	-0.2	28.0222950819672	8.51262295081967	1565.93442622951	-2.83885245901639	10.4429508196721	19.5608196721311	3.14770491803279	2.80397843821368	0.00179061038013268	-53.878	54.6953333333333	-7.93266666666667	0	0	0	166.6	161.866666666667	162.6	0	338.44	9.68	6.02666666666667	0	0	0	27.7866666666667	0	0	11.6	0	0	77.5103534395457	-694.272755916066	704.80492611235	-53.8552225171585	993.735055709194	77.1838426932016	5.99199314055572	0.0773057130390868
2007-08-10 14:17:40.22	7	-0.4	28.0408196721311	8.52475409836065	1565.42622950820	-2.73180327868852	10.4657377049180	19.2954098360656	3.07967213114754	2.36261871936941	0.00150924947776789	-58.7925	52.8375	-6.55125	0	0	0	166.5	162.375	162.625	0	337.7875	18	9.225	0	0	0	27.8025	0	0	11.6	0	0	79.7101767320318	-757.337469559251	680.627946555035	-44.4624174955504	1023.21903708037	79.3175790040423	6.08595873341341	0.0763510881913244
2007-08-10 14:18:44.65	7	-0.6	28.06	8.53754098360656	1564.91803278689	-2.66786885245902	10.4809836065574	18.9588524590164	3.03836065573770	2.60317166783914	0.00166345560169901	-57.1221428571429	52.3042857142857	-4.15142857142857	0	0	0	164.857142857143	161.428571428571	161.142857142857	0	334.764285714286	25.0857142857143	9.34285714285714	0	0	0	27.8242857142857	0	0	11.6	0	0	77.9027467529471	-735.564589346939	673.524810487789	-28.1660992331884	1001.08326018647	77.5623095830516	5.07688560534349	0.0651695327437402
2007-08-10 14:19:47.89	7	-0.71	28.0774193548387	8.54032258064516	1564.85483870968	-2.63870967741935	10.5061290322581	18.8208064516129	3.00516129032258	3.47283025406641	0.00221926671289842	-59.64125	54.37875	-6.965	0	0	0	165.5	162.125	162.8125	0	333.3375	23.175	9.4	0	0	0	27.83875	0	0	11.6	0	0	81.9337541207032	-767.97000043917	700.207468176498	-47.2533793806451	1051.05453395465	81.0101128139259	17.1341210668663	0.209121640412383
2007-08-10 14:21:02.46	8	0	28.1044262295082	8.52081967213115	1563.22950819672	-3.02016393442623	10.5340983606557	16.6280327868852	2.07098360655738	2.45895264033932	0.00157299528152834	-51.2605882352941	59.1794117647059	-7.52882352941177	0	0	0	162.941176470588	157.941176470588	158.352941176471	0	340.264705882353	-0.282352941176471	3.34117647058824	0	0	0	27.8770588235294	0	0	11.6	0	0	78.8068820812176	-659.321407383607	761.174508449649	-51.026003043725	1009.99670391147	78.654522227155	4.48384895228243	0.0568966673197579
2007-08-10 14:22:07.08	8	-0.2	28.1129032258065	8.52	1562.59677419355	-2.84048387096774	10.5619354838710	18.5409677419355	2.97064516129032	2.08397222708402	0.00133365962447961	-51.8223529411765	60.3988235294118	-8.61411764705882	0	0	0	163.764705882353	159.529411764706	160.529411764706	0	338.3	9.71764705882353	5.71764705882353	0	0	0	27.8752941176471	0	0	11.6	0	0	80.3847910531686	-666.25761023974	776.521588505936	-58.3580763203036	1027.56851500898	80.0485925606082	5.87062839882405	0.0730315812470181
2007-08-10 14:23:11.64	8	-0.4	28.1227868852459	8.52852459016393	1563.65573770492	-2.74819672131148	10.5734426229508	18.8391803278689	3.00803278688525	2.52246734965086	0.00161318587514235	-54.8542857142857	59.24	-6.87142857142857	0	0	0	163.785714285714	159.571428571429	160.214285714286	0	338.128571428571	19.4	10.4	0	0	0	27.8871428571429	0	0	11.6	0	0	81.4677445326113	-705.750368631114	762.176579155035	-46.5831464650385	1044.49258963082	81.0283085830917	3.60776737661102	0.0442846110115009
2007-08-10 14:24:16.13	8	-0.6	28.1380327868852	8.5388524590164	1562.85245901639	-2.67344262295082	10.5770491803279	18.5640983606557	2.99229508196721	2.60663298512193	0.00166786888300541	-57.1978571428571	54.0121428571429	-6.635	0	0	0	163.5	159.285714285714	160.428571428571	0	333.614285714286	25.5428571428571	9.68571428571429	0	0	0	27.9014285714286	0	0	11.6	0	0	79.3286500260415	-735.49717710552	694.53263785092	-44.957434864637	1016.74123705598	78.9489053930142	3.31438230283548	0.0417803946209530
2007-08-10 14:25:19.39	8	-0.7	28.1573770491803	8.54901639344262	1562.80327868852	-2.64688524590164	10.6091803278689	18.5640983606557	2.97901639344262	3.24971625495287	0.00207941479216755	-55.78	56.3123529411765	-8.79764705882353	0	0	0	164.117647058824	159.941176470588	160.352941176471	0	332.794117647059	23.7176470588235	9.01176470588235	0	0	0	27.9170588235294	0	0	11.6	0	0	80.2316758894534	-717.24099811897	724.086199891666	-59.6092401637691	1025.56658449265	79.7489064974765	11.2051094023135	0.139659421021598
2007-08-10 14:26:33.90	9	0	28.1865573770492	8.53	1565	-3.01803278688525	10.6418032786885	17.1354098360656	2.12672131147541	3.59629438913631	0.00229795168634908	-45.1482352941176	50.8311764705882	-5.46882352941176	0	0	0	162.352941176471	157.705882352941	158.588235294118	0	339.988235294118	-0.91764705882353	2.94117647058824	0	0	0	27.9588235294118	0	0	11.6	0	0	68.4495221475451	-581.408654521008	654.592272033613	-37.1061238991597	878.438668531589	68.2061557511706	3.4032484677924	0.0497190975337504
2007-08-10 14:27:38.36	9	-0.2	28.2047540983607	8.52918032786885	1565.06557377049	-2.82770491803279	10.6616393442623	19.3159016393443	3.07622950819672	3.89815705369865	0.00249073081603052	-44.315	49.375	-9.93916666666667	0	0	0	162.583333333333	158.416666666667	159.333333333333	0	339.308333333333	7.63333333333333	5.7	0	0	0	27.97	0	0	11.6	0	0	67.5055884457235	-570.704079212178	635.868530093677	-67.4403304665105	860.982155059006	67.0857427776407	7.21679381820428	0.106906612983706
2007-08-10 14:28:42.81	9	-0.4	28.2208196721311	8.53918032786885	1564.50819672131	-2.71442622950820	10.6821311475410	19.1304918032787	3.01639344262295	3.81061215913171	0.00243566135806606	-44.9611764705882	47.7023529411765	-4.47941176470588	0	0	0	162.882352941176	159.529411764706	159.941176470588	0	338.447058823529	15.4823529411765	8.30588235294118	0	0	0	27.9835294117647	0	0	11.6	0	0	66.5167377674666	-578.804662254305	614.09301202149	-30.3834702465904	852.430557600122	65.7045431876802	8.94131298090257	0.134422000852780
2007-08-10 14:29:47.26	9	-0.6	28.2362295081967	8.55377049180328	1566.22950819672	-2.61475409836066	10.6981967213115	18.8336065573770	2.97672131147541	4.80414211080033	0.00306732958717626	-39.621875	41.674375	-9.50625	0	0	0	163.8125	159.0625	160.3125	0	335.30625	18.975	6.675	0	0	0	28.00125	0	0	11.6	0	0.0323125	58.744403689374	-510.671259013466	537.125149929157	-64.5504029156909	747.938182981644	58.2839197310781	4.43756962670466	0.0755402957219455
2007-08-10 14:30:51.70	9	-0.8	28.2488524590164	8.56327868852459	1567.36065573770	-2.53639344262295	10.7086885245902	18.8681967213115	2.9644262295082	3.58716595139415	0.00228866657987264	-38.7964285714286	47.535	-9.87285714285714	0	0	0	163.428571428571	158.857142857143	158.857142857143	0	334.542857142857	19.9714285714286	5.37142857142857	0	0	0	28.0092857142857	0	0	11.6	0	0	63.0370004816599	-500.419580862496	613.134910923653	-67.0877687986618	804.101195921624	62.1467006611069	18.2300356214110	0.289195797422418
2007-08-10 14:32:06.19	10	0	28.2722950819672	8.53819672131148	1570.16393442623	-3.01983606557377	10.7337704918033	16.8516393442623	2.12196721311475	2.69060295515616	0.00171358091735776	-34.5588235294118	39.7288235294118	-3.04352941176471	0	0	0	161.058823529412	157.647058823529	157.470588235294	0	338.794117647059	-3.31764705882353	2.32941176470588	0	0	0	28.0458823529412	0	0	11.6	0	0	53.445943522518	-446.615152913625	513.428779789503	-20.7179704333930	687.082124268151	52.7442392498787	6.59911053093959	0.123472617302738
2007-08-10 14:33:10.62	10	-0.2	28.2850819672131	8.53934426229508	1569.77049180328	-2.81180327868852	10.7468852459016	19.1975409836066	2.94901639344262	3.51849135578944	0.00224140495324738	-34.0488235294118	42.9305882352941	-5.06	0	0	0	162.647058823529	158.470588235294	159.117647058824	0	340.5	2.96470588235294	4	0	0	0	28.05	0	0	11.6	0	0	55.3942998833464	-439.906060276181	554.657223901254	-34.4359719644028	712.757325885634	55.0269151412779	6.3867719123989	0.115296554444206
2007-08-10 14:34:15.05	10	-0.4	28.2967741935484	8.55483870967742	1570.62903225806	-2.65	10.7546774193548	19.3017741935484	2.99177419354839	3.40796497599827	0.00216980897844394	-30.74375	38.4425	-5.75125	0	0	0	163.75	159.125	159.9375	0	341.08125	8.25	4.775	0	0	0	28.06	0	0	11.6	0	0.0299375	50.2398376077234	-397.437847490783	496.962942131797	-39.1615111529954	644.680376595824	49.5588624453286	5.90658318823627	0.117567720547891
2007-08-10 14:35:19.48	10	-0.6	28.3073770491803	8.57377049180328	1571.13114754098	-2.50344262295082	10.7767213114754	19.0209836065574	2.95360655737705	4.57338463225383	0.00291088661784330	-30.1493333333333	38.5953333333333	-5.61133333333333	0	0	0	163.333333333333	158.4	159.266666666667	0	340.246666666667	10.64	2.53333333333333	0	0	0	28.0686666666667	0	0	11.6	0	0.428333333333333	49.9039174494344	-389.887128629758	499.109666057018	-38.2208955176269	639.883317094667	49.2957312283055	6.10387200296732	0.122312481964008
2007-08-10 14:36:24.12	10	-0.8	28.3241935483871	8.58870967741935	1570.80645161290	-2.34451612903226	10.7804838709677	19.1925806451613	2.94048387096774	4.08049623178607	0.00259770783828664	-26.8535714285714	36.23	-5.37928571428571	0	0	0	164.642857142857	159.571428571429	160	0	338.285714285714	11.2285714285714	2.05714285714286	0	0	0	28.0835714285714	0	0	11.6	0	0.188428571428571	45.9226866784842	-347.189849749835	468.417703391705	-36.6328266412113	588.957793567316	45.4165599012663	6.40100037384038	0.139386452248653
2007-08-10 14:37:27.15	10	-0.84	28.3404838709677	8.59516129032258	1571.62903225806	-2.31564516129032	10.7951612903226	19.3527419354839	2.92822580645161	4.33148545665773	0.00275604825805133	-25.7446666666667	36.0153333333333	-4.12466666666667	0	0	0	165	161.466666666667	160.066666666667	0	341.18	8.32	2.61333333333333	0	0	0	28.104	0	0	11.6	0	0.0539333333333333	45.5690356176207	-333.039661276068	465.903659557112	-28.1034760174501	584.565278345303	44.4623995303897	15.6731476308099	0.343942930070467
2007-08-10 14:38:42.04	11	0	28.3191935483871	8.53322580645161	1594.43548387097	-3.01967741935484	10.6741935483871	18.8219354838710	2.15048387096774	10.4058951887891	0.00652638209200265	-18.8270588235294	22.4258823529412	-0.307058823529412	0	0	0	161.823529411765	157.294117647059	157.470588235294	0	338.441176470588	-5.64705882352941	1.76470588235294	0	0	0	28.1005882352941	0	0	11.6	0	0	30.1632912366725	-247.340042814855	294.619502351857	-2.12224229438872	391.69530327978	29.2826335628082	6.10431532871644	0.202375638680132
2007-08-10 14:39:47.24	11	-0.2	28.3459016393443	8.54147540983607	1586.60655737705	-2.80360655737705	10.6913114754098	22.0050980392157	3.05704918032787	7.71854625458402	0.00486481429103898	-22.786875	22.74875	-2.68625	0	0	0	162.8125	157.5	158.9375	0	339.29375	-4.675	3	0	0	0	28.111875	0	0	11.6	0	0	32.8124715920324	-297.78806555726	297.289832692974	-18.4756918131148	426.658455933204	32.3104199584379	8.58062634991603	0.261505029447389
